2013.68 88.0327
2013.69 88.0542
2013.7 88.0757
2013.71 88.0972
2013.72 88.1187
2013.73 88.1402
2013.74 88.1617
2013.75 88.1833
2013.76 88.2048
2013.77 88.2263
2013.78 88.2478
2013.79 88.2693
2013.8 88.2908
2013.81 88.3123
2013.82 88.3338
2013.83 88.3553
2013.84 88.3768
2013.85 88.3983
2013.86 88.4199
2013.87 88.4414
2013.88 88.4629
2013.89 88.4844
2013.9 88.5059
2013.91 88.5274
2013.92 88.5489
2013.93 88.5704
2013.94 88.5919
2013.95 88.6135
2013.96 88.635
2013.97 88.6565
2013.98 88.678
2013.99 88.6995
2014 88.721
2014.01 88.7493
2014.02 88.7775
2014.03 88.8058
2014.04 88.834
2014.05 88.8623
2014.06 88.8906
2014.07 88.9188
2014.08 88.9471
2014.09 88.9753
2014.1 89.0036
2014.11 89.0319
2014.12 89.0601
2014.13 89.0884
2014.14 89.1166
2014.15 89.1449
2014.16 89.1732
2014.17 89.2014
2014.18 89.2297
2014.19 89.2579
2014.2 89.2862
2014.21 89.3145
2014.22 89.3427
2014.23 89.371
2014.24 89.3992
2014.25 89.4275
2014.26 89.4558
2014.27 89.484
2014.28 89.5123
2014.29 89.5405
2014.3 89.5688
2014.31 89.5971
2014.32 89.6253
2014.33 89.6536
2014.34 89.6818
2014.35 89.7101
2014.36 89.7384
2014.37 89.7666
2014.38 89.7949
2014.39 89.8231
2014.4 89.8514
2014.41 89.8797
2014.42 89.9079
2014.43 89.9362
2014.44 89.9644
2014.45 89.9927
2014.46 90.021
2014.47 90.0492
2014.48 90.0775
2014.49 90.1057
2014.5 90.134
2014.51 90.1623
2014.52 90.1905
2014.53 90.2188
2014.54 90.247
2014.55 90.2753
2014.56 90.3036
2014.57 90.3318
2014.58 90.3601
2014.59 90.3883
2014.6 90.4166
2014.61 90.4449
2014.62 90.4731
2014.63 90.5014
2014.64 90.5296
2014.65 90.5579
2014.66 90.5862
2014.67 90.6144
2014.68 90.6427
2014.69 90.6709
2014.7 90.6992
2014.71 90.7275
2014.72 90.7557
2014.73 90.784
2014.74 90.8122
2014.75 90.8405
2014.76 90.8688
2014.77 90.897
2014.78 90.9253
2014.79 90.9535
2014.8 90.9818
2014.81 91.0101
2014.82 91.0383
2014.83 91.0666
2014.84 91.0948
2014.85 91.1231
2014.86 91.1514
2014.87 91.1796
2014.88 91.2079
2014.89 91.2361
2014.9 91.2644
2014.91 91.2927
2014.92 91.3209
2014.93 91.3492
2014.94 91.3774
2014.95 91.4057
2014.96 91.434
2014.97 91.4622
2014.98 91.4905
2014.99 91.5187
2015 91.547
2015.01 91.5518
2015.02 91.5565
2015.03 91.5613
2015.04 91.566
2015.05 91.5708
2015.06 91.5756
2015.07 91.5803
2015.08 91.5851
2015.09 91.5898
2015.1 91.5946
2015.11 91.5994
2015.12 91.6041
2015.13 91.6089
2015.14 91.6136
2015.15 91.6184
2015.16 91.6232
2015.17 91.6279
2015.18 91.6327
2015.19 91.6374
2015.2 91.6422
2015.21 91.647
2015.22 91.6517
2015.23 91.6565
2015.24 91.6612
2015.25 91.666
2015.26 91.6708
2015.27 91.6755
2015.28 91.6803
2015.29 91.685
2015.3 91.6898
2015.31 91.6946
2015.32 91.6993
2015.33 91.7041
2015.34 91.7088
2015.35 91.7136
2015.36 91.7184
2015.37 91.7231
2015.38 91.7279
2015.39 91.7326
2015.4 91.7374
2015.41 91.7422
2015.42 91.7469
2015.43 91.7517
2015.44 91.7564
2015.45 91.7612
2015.46 91.766
2015.47 91.7707
2015.48 91.7755
2015.49 91.7802
2015.5 91.785
2015.51 91.7898
2015.52 91.7945
2015.53 91.7993
2015.54 91.804
2015.55 91.8088
2015.56 91.8136
2015.57 91.8183
2015.58 91.8231
2015.59 91.8278
2015.6 91.8326
2015.61 91.8374
2015.62 91.8421
2015.63 91.8469
2015.64 91.8516
2015.65 91.8564
2015.66 91.8612
2015.67 91.8659
2015.68 91.8707
2015.69 91.8754
2015.7 91.8802
2015.71 91.885
2015.72 91.8897
2015.73 91.8945
2015.74 91.8992
2015.75 91.904
2015.76 91.9088
2015.77 91.9135
2015.78 91.9183
2015.79 91.923
2015.8 91.9278
2015.81 91.9326
2015.82 91.9373
2015.83 91.9421
2015.84 91.9468
2015.85 91.9516
2015.86 91.9564
2015.87 91.9611
2015.88 91.9659
2015.89 91.9706
2015.9 91.9754
2015.91 91.9802
2015.92 91.9849
2015.93 91.9897
2015.94 91.9944
2015.95 91.9992
2015.96 92.004
2015.97 92.0087
2015.98 92.0135
2015.99 92.0182
2016 92.023
2016.01 92.0293
2016.02 92.0355
2016.03 92.0418
2016.04 92.048
2016.05 92.0543
2016.06 92.0606
2016.07 92.0668
2016.08 92.0731
2016.09 92.0793
2016.1 92.0856
2016.11 92.0919
2016.12 92.0981
2016.13 92.1044
2016.14 92.1106
2016.15 92.1169
2016.16 92.1232
2016.17 92.1294
2016.18 92.1357
2016.19 92.1419
2016.2 92.1482
2016.21 92.1545
